county_name,precinct_name,candidate_ballot_name,yes_votes,district
Greene,ABSENTEE,Jeff Messenger,550,130
Greene,CENTRAL POLLING LOCATION: MSU,Jeff Messenger,167,130
Greene,1-ABC,Jeff Messenger,0,130
Greene,1ST/2ND BOONE,Jeff Messenger,521,130
Greene,BRKLN,Tyler Gunlock,320,130
Greene,CASS,Tyler Gunlock,142,130
Greene,1ST CENTER,Tyler Gunlock,469,130
Greene,3RD CENTER,Tyler Gunlock,249,130
Greene,MURRAY,Tyler Gunlock,723,130
Greene,POND CREEK,Tyler Gunlock,159,130
Greene,E REPUBLIC,Tyler Gunlock,574,130
Greene,N REPUBLIC,Tyler Gunlock,629,130
Greene,W REPUBLIC,Tyler Gunlock,409,130
Greene,WALNUT GRV,Tyler Gunlock,149,130
Greene,FEDERAL,Tyler Gunlock,0,130
Greene,ABSENTEE,Tyler Gunlock,232,130
Greene,CENTRAL POLLING LOCATION: MSU,Tyler Gunlock,88,130
Greene,1-ABC,Tyler Gunlock,0,130
Greene,1ST/2ND BOONE,Tyler Gunlock,422,130
Greene,22-C,Sonya Murray Anderson,49,131
Greene,2ND N CMP,Sonya Murray Anderson,1060,131
Greene,3RD N CMP A,Sonya Murray Anderson,819,131
Greene,1ST CENTER,Sonya Murray Anderson,2,131
Greene,2ND FKLN,Sonya Murray Anderson,1060,131
Greene,2ND ROBB,Sonya Murray Anderson,881,131
Greene,ABSENTEE,Sonya Murray Anderson,658,131
Greene,CENTRAL POLLING LOCATION: MSU,Sonya Murray Anderson,121,131
Greene,20-AB,Sonya Murray Anderson,242,131
Greene,22-AB,Sonya Murray Anderson,335,131
Greene,26-ABC,Sonya Murray Anderson,498,131
Greene,27-BC,Sonya Murray Anderson,709,131
Greene,29-ABC,Sonya Murray Anderson,1449,131
Greene,36A/3RD N CAMPBELL B,Sonya Murray Anderson,647,131
Greene,40-AB,Sonya Murray Anderson,0,131
Greene,1ST ROBBERSON A/B,Sonya Murray Anderson,523,131
Greene,22-C,Nate Branscom,37,131
Greene,2ND N CMP,Nate Branscom,376,131
Greene,3RD N CMP A,Nate Branscom,318,131
Greene,1ST CENTER,Nate Branscom,3,131
Greene,2ND FKLN,Nate Branscom,329,131
Greene,2ND ROBB,Nate Branscom,265,131
Greene,ABSENTEE,Nate Branscom,308,131
Greene,CENTRAL POLLING LOCATION: MSU,Nate Branscom,90,131
Greene,20-AB,Nate Branscom,193,131
Greene,22-AB,Nate Branscom,279,131
Greene,26-ABC,Nate Branscom,355,131
Greene,27-BC,Nate Branscom,470,131
Greene,29-ABC,Nate Branscom,893,131
Greene,36A/3RD N CAMPBELL B,Nate Branscom,324,131
Greene,40-AB,Nate Branscom,1,131
Greene,1ST ROBBERSON A/B,Nate Branscom,146,131
Greene,3-B,Sarah Semple,86,132
Greene,7-C,Sarah Semple,0,132
Greene,16-C,Sarah Semple,407,132
Greene,22-C,Sarah Semple,152,132
Greene,ABSENTEE,Sarah Semple,135,132
Greene,CENTRAL POLLING LOCATION: MSU,Sarah Semple,180,132
Greene,4-AB,Sarah Semple,105,132
Greene,5-B/6-B,Sarah Semple,366,132
Greene,7-AB,Sarah Semple,401,132
Greene,9-AB,Sarah Semple,275,132
Greene,12-AB,Sarah Semple,131,132
Greene,16-AB/27-A,Sarah Semple,455,132
Greene,20-AB,Sarah Semple,66,132
Greene,26-ABC,Sarah Semple,106,132
Greene,30-AB,Sarah Semple,117,132
Greene,3-B,Crystal Quade,253,132
Greene,7-C,Crystal Quade,2,132
Greene,16-C,Crystal Quade,430,132
Greene,22-C,Crystal Quade,372,132
Greene,ABSENTEE,Crystal Quade,244,132
Greene,CENTRAL POLLING LOCATION: MSU,Crystal Quade,603,132
Greene,4-AB,Crystal Quade,342,132
Greene,5-B/6-B,Crystal Quade,566,132
Greene,7-AB,Crystal Quade,445,132
Greene,9-AB,Crystal Quade,736,132
Greene,12-AB,Crystal Quade,272,132
Greene,16-AB/27-A,Crystal Quade,618,132
Greene,20-AB,Crystal Quade,209,132
Greene,26-ABC,Crystal Quade,139,132
Greene,30-AB,Crystal Quade,152,132
Greene,7-C,Curtis D. Trent,402,133
Greene,BATTLEFIELD-A,Curtis D. Trent,1754,133
Greene,35-A,Curtis D. Trent,493,133
Greene,35-B,Curtis D. Trent,1365,133
Greene,BRKLN,Curtis D. Trent,11,133
Greene,BATTLEFIELD-B,Curtis D. Trent,1465,133
Greene,ABSENTEE,Curtis D. Trent,697,133
Greene,CENTRAL POLLING LOCATION: MSU,Curtis D. Trent,205,133
Greene,2ND CAMPBELL A/C,Curtis D. Trent,2240,133
Greene,2ND CAMPBELL B/CN,Curtis D. Trent,1326,133
Greene,WILSON C/CW,Curtis D. Trent,572,133
Greene,7-C,Cindy Slimp,327,133
Greene,BATTLEFIELD-A,Cindy Slimp,756,133
Greene,35-A,Cindy Slimp,469,133
Greene,35-B,Cindy Slimp,740,133
Greene,BRKLN,Cindy Slimp,3,133
Greene,BATTLEFIELD-B,Cindy Slimp,666,133
Greene,ABSENTEE,Cindy Slimp,445,133
Greene,CENTRAL POLLING LOCATION: MSU,Cindy Slimp,201,133
Greene,2ND CAMPBELL A/C,Cindy Slimp,1261,133
Greene,2ND CAMPBELL B/CN,Cindy Slimp,678,133
Greene,WILSON C/CW,Cindy Slimp,285,133
Greene,3-A,Elijah Haahr,242,134
Greene,34-A,Elijah Haahr,595,134
Greene,34-B,Elijah Haahr,443,134
Greene,34-C,Elijah Haahr,648,134
Greene,42-A,Elijah Haahr,971,134
Greene,WILSON A,Elijah Haahr,925,134
Greene,FEDERAL,Elijah Haahr,3,134
Greene,ABSENTEE,Elijah Haahr,632,134
Greene,CENTRAL POLLING LOCATION: MSU,Elijah Haahr,202,134
Greene,4-AB,Elijah Haahr,121,134
Greene,5-A/6-A,Elijah Haahr,576,134
Greene,33-AB,Elijah Haahr,243,134
Greene,42-BC,Elijah Haahr,1021,134
Greene,WILSON C/CW,Elijah Haahr,2081,134
Greene,3-A,Derrick Nowlin,395,134
Greene,34-A,Derrick Nowlin,491,134
Greene,34-B,Derrick Nowlin,329,134
Greene,34-C,Derrick Nowlin,630,134
Greene,42-A,Derrick Nowlin,547,134
Greene,WILSON A,Derrick Nowlin,692,134
Greene,FEDERAL,Derrick Nowlin,0,134
Greene,ABSENTEE,Derrick Nowlin,454,134
Greene,CENTRAL POLLING LOCATION: MSU,Derrick Nowlin,222,134
Greene,4-AB,Derrick Nowlin,231,134
Greene,5-A/6-A,Derrick Nowlin,592,134
Greene,33-AB,Derrick Nowlin,364,134
Greene,42-BC,Derrick Nowlin,690,134
Greene,WILSON C/CW,Derrick Nowlin,938,134
Greene,37-C,Steve Helms,303,135
Greene,44-A,Steve Helms,420,135
Greene,45-A,Steve Helms,416,135
Greene,45-B,Steve Helms,338,135
Greene,CLAY C,Steve Helms,62,135
Greene,ABSENTEE,Steve Helms,495,135
Greene,CENTRAL POLLING LOCATION: MSU,Steve Helms,118,135
Greene,1-ABC,Steve Helms,481,135
Greene,2-AB,Steve Helms,226,135
Greene,9-AB,Steve Helms,0,135
Greene,11/1ST CAMPBELL,Steve Helms,601,135
Greene,12-AB,Steve Helms,217,135
Greene,22-AB,Steve Helms,161,135
Greene,30-AB,Steve Helms,531,135
Greene,31-ABC,Steve Helms,1189,135
Greene,32-AC/38-AB,Steve Helms,677,135
Greene,33-AB,Steve Helms,252,135
Greene,37-AB,Steve Helms,783,135
Greene,44-BC,Steve Helms,550,135
Greene,2ND CAMPBELL A/C,Steve Helms,1,135
Greene,37-C,Rob Bailey,313,135
Greene,44-A,Rob Bailey,357,135
Greene,45-A,Rob Bailey,329,135
Greene,45-B,Rob Bailey,309,135
Greene,CLAY C,Rob Bailey,16,135
Greene,ABSENTEE,Rob Bailey,473,135
Greene,CENTRAL POLLING LOCATION: MSU,Rob Bailey,249,135
Greene,1-ABC,Rob Bailey,823,135
Greene,2-AB,Rob Bailey,429,135
Greene,9-AB,Rob Bailey,3,135
Greene,11/1ST CAMPBELL,Rob Bailey,274,135
Greene,12-AB,Rob Bailey,327,135
Greene,22-AB,Rob Bailey,180,135
Greene,30-AB,Rob Bailey,279,135
Greene,31-ABC,Rob Bailey,854,135
Greene,32-AC/38-AB,Rob Bailey,551,135
Greene,33-AB,Rob Bailey,223,135
Greene,37-AB,Rob Bailey,527,135
Greene,44-BC,Rob Bailey,469,135
Greene,2ND CAMPBELL A/C,Rob Bailey,0,135
Greene,32-B,J. Craig Fishel,622,136
Greene,39-A,J. Craig Fishel,933,136
Greene,39-B,J. Craig Fishel,1135,136
Greene,39-C,J. Craig Fishel,1066,136
Greene,42-A,J. Craig Fishel,54,136
Greene,CHEROKEE,J. Craig Fishel,1362,136
Greene,E CLAY A,J. Craig Fishel,504,136
Greene,CLAY B,J. Craig Fishel,746,136
Greene,CLAY C,J. Craig Fishel,1282,136
Greene,ABSENTEE,J. Craig Fishel,1104,136
Greene,CENTRAL POLLING LOCATION: MSU,J. Craig Fishel,169,136
Greene,11/1ST CAMPBELL,J. Craig Fishel,470,136
Greene,32-AC/38-AB,J. Craig Fishel,620,136
Greene,40-AB,J. Craig Fishel,791,136
Greene,41-AB,J. Craig Fishel,719,136
Greene,32-B,Jeff Munzinger,554,136
Greene,39-A,Jeff Munzinger,801,136
Greene,39-B,Jeff Munzinger,765,136
Greene,39-C,Jeff Munzinger,665,136
Greene,42-A,Jeff Munzinger,47,136
Greene,CHEROKEE,Jeff Munzinger,930,136
Greene,E CLAY A,Jeff Munzinger,299,136
Greene,CLAY B,Jeff Munzinger,275,136
Greene,CLAY C,Jeff Munzinger,741,136
Greene,ABSENTEE,Jeff Munzinger,859,136
Greene,CENTRAL POLLING LOCATION: MSU,Jeff Munzinger,207,136
Greene,11/1ST CAMPBELL,Jeff Munzinger,360,136
Greene,32-AC/38-AB,Jeff Munzinger,651,136
Greene,40-AB,Jeff Munzinger,730,136
Greene,41-AB,Jeff Munzinger,777,136
Greene,1ST N CMP,John F. Black,906,137
Greene,1ST FKLN,John F. Black,567,137
Greene,2ND FKLN,John F. Black,170,137
Greene,1ST JACK,John F. Black,947,137
Greene,2ND JACK,John F. Black,1314,137
Greene,TAYLOR,John F. Black,926,137
Greene,WASHINGTON,John F. Black,1095,137
Greene,FEDERAL,John F. Black,1,137
Greene,ABSENTEE,John F. Black,474,137
Greene,CENTRAL POLLING LOCATION: MSU,John F. Black,98,137
Greene,11/1ST CAMPBELL,John F. Black,763,137
Greene,29-ABC,John F. Black,2,137
Greene,1ST ROBBERSON A/B,John F. Black,56,137
Greene,1ST N CMP,Raymond Lampert,346,137
Greene,1ST FKLN,Raymond Lampert,155,137
Greene,2ND FKLN,Raymond Lampert,48,137
Greene,1ST JACK,Raymond Lampert,328,137
Greene,2ND JACK,Raymond Lampert,422,137
Greene,TAYLOR,Raymond Lampert,293,137
Greene,WASHINGTON,Raymond Lampert,331,137
Greene,FEDERAL,Raymond Lampert,1,137
Greene,ABSENTEE,Raymond Lampert,192,137
Greene,CENTRAL POLLING LOCATION: MSU,Raymond Lampert,54,137
Greene,11/1ST CAMPBELL,Raymond Lampert,293,137
Greene,29-ABC,Raymond Lampert,2,137
Greene,1ST ROBBERSON A/B,Raymond Lampert,23,137
Grundy,COURTHOUSE,Rusty Black,448,7
Grundy,EDINBURG,Rusty Black,252,7
Grundy,FIRST BAPTIST CHURCH,Rusty Black,538,7
Grundy,FIRST CHRISTIAN CHURCH,Rusty Black,404,7
Grundy,GALT,Rusty Black,156,7
Grundy,LAREDO,Rusty Black,223,7
Grundy,SPICKARD,Rusty Black,110,7
Grundy,TINDALL,Rusty Black,201,7
Grundy,NCMC,Rusty Black,315,7
Grundy,ABSENTEE,Rusty Black,321,7
Grundy,COURTHOUSE,Dennis VanDyke,113,7
Grundy,EDINBURG,Dennis VanDyke,44,7
Grundy,FIRST BAPTIST CHURCH,Dennis VanDyke,109,7
Grundy,FIRST CHRISTIAN CHURCH,Dennis VanDyke,100,7
Grundy,GALT,Dennis VanDyke,21,7
Grundy,LAREDO,Dennis VanDyke,34,7
Grundy,SPICKARD,Dennis VanDyke,17,7
Grundy,TINDALL,Dennis VanDyke,31,7
Grundy,NCMC,Dennis VanDyke,103,7
Grundy,ABSENTEE,Dennis VanDyke,63,7
Harrison,BETHANY,J. Eggleston,1003,2
Harrison,CAINSVILLE,J. Eggleston,217,2
Harrison,GILMAN CITY,J. Eggleston,203,2
Harrison,EAGLEVILLE,J. Eggleston,342,2
Harrison,NEW HAMPTON,J. Eggleston,244,2
Harrison,RIDGEWAY,J. Eggleston,211,2
Harrison,ABSENTEE,J. Eggleston,300,2
Henry,CLINTON 01,Rodger L. Reedy,630,57
Henry,FAIRVIEW,Rodger L. Reedy,154,57
Henry,LEESVILLE,Rodger L. Reedy,349,57
Henry,OSAGE TOWNSHIP,Rodger L. Reedy,225,57
Henry,WINDSOR,Rodger L. Reedy,719,57
Henry,BEAR CREEK/ DEEPWATER,Rodger L. Reedy,220,57
Henry,BENSON CENTER,Rodger L. Reedy,2194,57
Henry,SPRINGFIELD/TEBO,Rodger L. Reedy,286,57
Henry,URICH,Rodger L. Reedy,482,57
Henry,ABSENTEE,Rodger L. Reedy,696,57
Henry,CLINTON 01,Joan Shores,319,57
Henry,FAIRVIEW,Joan Shores,112,57
Henry,LEESVILLE,Joan Shores,97,57
Henry,OSAGE TOWNSHIP,Joan Shores,101,57
Henry,WINDSOR,Joan Shores,256,57
Henry,BEAR CREEK/ DEEPWATER,Joan Shores,72,57
Henry,BENSON CENTER,Joan Shores,881,57
Henry,SPRINGFIELD/TEBO,Joan Shores,86,57
Henry,URICH,Joan Shores,196,57
Henry,ABSENTEE,Joan Shores,357,57
Hickory,WHEATLAND,Warren D. Love,215,125
Hickory,HERMITAGE,Warren D. Love,224,125
Hickory,WEAUBLEAU,Warren D. Love,202,125
Hickory,CROSS TIMBERS/JORDAN,Warren D. Love,151,125
Hickory,ELKTON,Warren D. Love,275,125
Hickory,PITTSBURG,Warren D. Love,425,125
Hickory,PRESTON,Warren D. Love,253,125
Hickory,QUINCY,Warren D. Love,66,125
Hickory,PLEASANT RIDGE,Warren D. Love,143,125
Hickory,CARSON'S CORNER,Warren D. Love,207,125
Hickory,ABSENTEE,Warren D. Love,265,125
Hickory,WHEATLAND,Chase Crawford,152,125
Hickory,HERMITAGE,Chase Crawford,189,125
Hickory,WEAUBLEAU,Chase Crawford,114,125
Hickory,CROSS TIMBERS/JORDAN,Chase Crawford,99,125
Hickory,ELKTON,Chase Crawford,218,125
Hickory,PITTSBURG,Chase Crawford,275,125
Hickory,PRESTON,Chase Crawford,130,125
Hickory,QUINCY,Chase Crawford,35,125
Hickory,PLEASANT RIDGE,Chase Crawford,93,125
Hickory,CARSON'S CORNER,Chase Crawford,180,125
Hickory,ABSENTEE,Chase Crawford,175,125
Holt,NORTHWEST,Allen Andrews,178,1
Holt,NORTHEAST,Allen Andrews,137,1
Holt,CENTRAL,Allen Andrews,588,1
Holt,SOUTHEAST-SOUTHWEST,Allen Andrews,633,1
Holt,ABSENTEE,Allen Andrews,92,1
Holt,NORTHWEST,Paul Taylor,37,1
Holt,NORTHEAST,Paul Taylor,23,1
Holt,CENTRAL,Paul Taylor,66,1
Holt,SOUTHEAST-SOUTHWEST,Paul Taylor,136,1
Holt,ABSENTEE,Paul Taylor,23,1
Howard,BONNE FEMME,Charles (Chuck) Basye,315,47
Howard,MONITEAU,Charles (Chuck) Basye,214,47
Howard,ABSENTEE,Charles (Chuck) Basye,50,47
Howard,BONNE FEMME,Adrian Plank,101,47
Howard,MONITEAU,Adrian Plank,84,47
Howard,ABSENTEE,Adrian Plank,18,47
Howard,PRAIRIE,Dave Muntzel,301,48
Howard,BOONSLICK,Dave Muntzel,141,48
Howard,FRANKLIN,Dave Muntzel,524,48
Howard,CHARITON,Dave Muntzel,462,48
Howard,RICHMOND,Dave Muntzel,727,48
Howard,ABSENTEE,Dave Muntzel,162,48
Howard,PRAIRIE,Raymond (Jeff) Faubion,98,48
Howard,BOONSLICK,Raymond (Jeff) Faubion,42,48
Howard,FRANKLIN,Raymond (Jeff) Faubion,174,48
Howard,CHARITON,Raymond (Jeff) Faubion,178,48
Howard,RICHMOND,Raymond (Jeff) Faubion,448,48
Howard,ABSENTEE,Raymond (Jeff) Faubion,98,48
Howell,GOLDSBERRY,Robert Ross,1011,142
Howell,HOWELL 7 & MYATT 2,Robert Ross,0,142
Howell,ABSENTEE,Robert Ross,43,142
Howell,BENTON 1,David Evans,181,154
Howell,BENTON 2,David Evans,456,154
Howell,CHAPEL,David Evans,174,154
Howell,DRY CREEK,David Evans,565,154
Howell,HOWELL 1,David Evans,1175,154
Howell,HOWELL 2,David Evans,840,154
Howell,HOWELL 3,David Evans,569,154
Howell,HOWELL 4,David Evans,561,154
Howell,HOWELL 5,David Evans,1686,154
Howell,HOWELL 6,David Evans,690,154
Howell,HUTTON VALLEY,David Evans,361,154
Howell,MYATT 1,David Evans,171,154
Howell,SILOAM SPRINGS,David Evans,153,154
Howell,SISSON,David Evans,450,154
Howell,SOUTH FORK,David Evans,343,154
Howell,SPRING CREEK,David Evans,556,154
Howell,WILLOW SPRINGS 1,David Evans,779,154
Howell,WILLOW SPRINGS 2,David Evans,716,154
Howell,HOWELL 7 & MYATT 2,David Evans,260,154
Howell,ABSENTEE,David Evans,942,154
Iron,ARCADIA CITY,Chris Dinkins,576,144
Iron,ANNAPOLIS,Chris Dinkins,247,144
Iron,BELLEVIEW,Chris Dinkins,239,144
Iron,DES ARC,Chris Dinkins,102,144
Iron,GHERMANVILLE,Chris Dinkins,190,144
Iron,IRONTON,Chris Dinkins,529,144
Iron,PILOT KNOB,Chris Dinkins,240,144
Iron,VIBURNUM,Chris Dinkins,304,144
Iron,VULCAN,Chris Dinkins,39,144
Iron,ABSENTEE,Chris Dinkins,160,144
Jackson,"B1 01, 02",Ingrid Burnett,667,19
Jackson,B1 04,Ingrid Burnett,321,19
Jackson,B1 05,Ingrid Burnett,233,19
Jackson,ABSENTEE,Ingrid Burnett,99,19
Jackson,"B1 01, 02",Val Engholm,324,19
Jackson,B1 04,Val Engholm,154,19
Jackson,B1 05,Val Engholm,94,19
Jackson,ABSENTEE,Val Engholm,37,19
Jackson,"B1 06, 07, 08",Bill E. Kidd,329,20
Jackson,"B2 01, 02",Bill E. Kidd,546,20
Jackson,"B2 03, 04",Bill E. Kidd,707,20
Jackson,B3 01,Bill E. Kidd,52,20
Jackson,B3 02,Bill E. Kidd,433,20
Jackson,B3-03,Bill E. Kidd,380,20
Jackson,"B3-04, 05",Bill E. Kidd,911,20
Jackson,"B3 06, 07",Bill E. Kidd,615,20
Jackson,B3 08,Bill E. Kidd,632,20
Jackson,B3 09,Bill E. Kidd,42,20
Jackson,B4 01,Bill E. Kidd,48,20
Jackson,B4 02,Bill E. Kidd,221,20
Jackson,B4 03,Bill E. Kidd,363,20
Jackson,B6 07,Bill E. Kidd,92,20
Jackson,FO 01,Bill E. Kidd,2,20
Jackson,FO 02,Bill E. Kidd,231,20
Jackson,"FO 03, 04, 05, 09",Bill E. Kidd,682,20
Jackson,FO 07,Bill E. Kidd,108,20
Jackson,FO 08,Bill E. Kidd,681,20
Jackson,"SN 05, 06",Bill E. Kidd,467,20
Jackson,SN 50,Bill E. Kidd,122,20
Jackson,ABSENTEE,Bill E. Kidd,541,20
Jackson,"B1 06, 07, 08",Jessica Merrick,233,20
Jackson,"B2 01, 02",Jessica Merrick,400,20
Jackson,"B2 03, 04",Jessica Merrick,481,20
Jackson,B3 01,Jessica Merrick,63,20
Jackson,B3 02,Jessica Merrick,310,20
Jackson,B3-03,Jessica Merrick,267,20
Jackson,"B3-04, 05",Jessica Merrick,543,20
Jackson,"B3 06, 07",Jessica Merrick,305,20
Jackson,B3 08,Jessica Merrick,260,20
Jackson,B3 09,Jessica Merrick,21,20
Jackson,B4 01,Jessica Merrick,45,20
Jackson,B4 02,Jessica Merrick,203,20
Jackson,B4 03,Jessica Merrick,314,20
Jackson,B6 07,Jessica Merrick,83,20
Jackson,FO 01,Jessica Merrick,0,20
Jackson,FO 02,Jessica Merrick,72,20
Jackson,"FO 03, 04, 05, 09",Jessica Merrick,307,20
Jackson,FO 07,Jessica Merrick,33,20
Jackson,FO 08,Jessica Merrick,181,20
Jackson,"SN 05, 06",Jessica Merrick,298,20
Jackson,SN 50,Jessica Merrick,43,20
Jackson,ABSENTEE,Jessica Merrick,393,20
Jackson,B2 05,Robert Sauls,354,21
Jackson,"B2 06, 07",Robert Sauls,651,21
Jackson,B4 04,Robert Sauls,303,21
Jackson,B4 05,Robert Sauls,347,21
Jackson,"B4 06, 07",Robert Sauls,494,21
Jackson,"B4 08, 09",Robert Sauls,422,21
Jackson,B4 10,Robert Sauls,185,21
Jackson,B5 07,Robert Sauls,249,21
Jackson,B6 01,Robert Sauls,419,21
Jackson,B6 02,Robert Sauls,318,21
Jackson,B6 03,Robert Sauls,751,21
Jackson,B6 04,Robert Sauls,754,21
Jackson,B6 05,Robert Sauls,530,21
Jackson,B6 06,Robert Sauls,606,21
Jackson,B8 01,Robert Sauls,274,21
Jackson,B8 02,Robert Sauls,843,21
Jackson,ABSENTEE,Robert Sauls,702,21
Jackson,"B1 03, 09",Brandon Ellington,562,22
Jackson,"B5 01, 02",Brandon Ellington,489,22
Jackson,ABSENTEE,Brandon Ellington,50,22
Jackson,"BR 11, 15",Richard Brown,561,27
Jackson,ABSENTEE,Richard Brown,15,27
Jackson,B7 06,Jerome Barnes,208,28
Jackson,BR 01,Jerome Barnes,355,28
Jackson,BR 02,Jerome Barnes,558,28
Jackson,"BR 03, 04",Jerome Barnes,470,28
Jackson,"BR 05, 06, 20",Jerome Barnes,555,28
Jackson,BR 07,Jerome Barnes,460,28
Jackson,"BR 08, 13",Jerome Barnes,1141,28
Jackson,BR 09,Jerome Barnes,461,28
Jackson,BR 10,Jerome Barnes,724,28
Jackson,BR 12,Jerome Barnes,649,28
Jackson,BR 14,Jerome Barnes,333,28
Jackson,BR 16,Jerome Barnes,663,28
Jackson,BR 18,Jerome Barnes,579,28
Jackson,ABSENTEE,Jerome Barnes,429,28
Jackson,B7 06,Jeremy T Utterback,79,28
Jackson,BR 01,Jeremy T Utterback,80,28
Jackson,BR 02,Jeremy T Utterback,182,28
Jackson,"BR 03, 04",Jeremy T Utterback,141,28
Jackson,"BR 05, 06, 20",Jeremy T Utterback,211,28
Jackson,BR 07,Jeremy T Utterback,154,28
Jackson,"BR 08, 13",Jeremy T Utterback,339,28
Jackson,BR 09,Jeremy T Utterback,92,28
Jackson,BR 10,Jeremy T Utterback,254,28
Jackson,BR 12,Jeremy T Utterback,211,28
Jackson,BR 14,Jeremy T Utterback,84,28
Jackson,BR 16,Jeremy T Utterback,93,28
Jackson,BR 18,Jeremy T Utterback,170,28
Jackson,ABSENTEE,Jeremy T Utterback,122,28
Jackson,"B5 03, 04",Rory Rowland,767,29
Jackson,B5 05,Rory Rowland,660,29
Jackson,B5 06,Rory Rowland,547,29
Jackson,B5 08,Rory Rowland,509,29
Jackson,B5 09,Rory Rowland,337,29
Jackson,"B7 01, 02",Rory Rowland,578,29
Jackson,"B7 03, 04",Rory Rowland,1079,29
Jackson,"B7 05, 09",Rory Rowland,942,29
Jackson,"B7 07, 08",Rory Rowland,919,29
Jackson,B8 03,Rory Rowland,216,29
Jackson,BR 19,Rory Rowland,8,29
Jackson,ABSENTEE,Rory Rowland,590,29
Jackson,B8 05,Jon Patterson,357,30
Jackson,B8 06,Jon Patterson,338,30
Jackson,B8 07,Jon Patterson,660,30
Jackson,B8 08,Jon Patterson,89,30
Jackson,PR 01,Jon Patterson,18,30
Jackson,PR 26,Jon Patterson,473,30
Jackson,PR 27,Jon Patterson,832,30
Jackson,PR 28,Jon Patterson,888,30
Jackson,PR 29,Jon Patterson,257,30
Jackson,"PR 30, 31",Jon Patterson,672,30
Jackson,PR 32,Jon Patterson,722,30
Jackson,PR 33,Jon Patterson,296,30
Jackson,PR 37,Jon Patterson,466,30
Jackson,PR 38,Jon Patterson,359,30
Jackson,PR 62,Jon Patterson,14,30
Jackson,SN 01,Jon Patterson,118,30
Jackson,SN 02,Jon Patterson,103,30
Jackson,SN 04,Jon Patterson,446,30
Jackson,SN 17,Jon Patterson,293,30
Jackson,ABSENTEE,Jon Patterson,962,30
Jackson,B8 04,Jon Patterson,394,30
Jackson,B8 05,Ryana Parks-Shaw,473,30
Jackson,B8 06,Ryana Parks-Shaw,332,30
Jackson,B8 07,Ryana Parks-Shaw,568,30
Jackson,B8 08,Ryana Parks-Shaw,77,30
Jackson,PR 01,Ryana Parks-Shaw,5,30
Jackson,PR 26,Ryana Parks-Shaw,423,30
Jackson,PR 27,Ryana Parks-Shaw,670,30
Jackson,PR 28,Ryana Parks-Shaw,607,30
Jackson,PR 29,Ryana Parks-Shaw,271,30
Jackson,"PR 30, 31",Ryana Parks-Shaw,747,30
Jackson,PR 32,Ryana Parks-Shaw,478,30
Jackson,PR 33,Ryana Parks-Shaw,323,30
Jackson,PR 37,Ryana Parks-Shaw,399,30
Jackson,PR 38,Ryana Parks-Shaw,266,30
Jackson,PR 62,Ryana Parks-Shaw,34,30
Jackson,SN 01,Ryana Parks-Shaw,84,30
Jackson,SN 02,Ryana Parks-Shaw,58,30
Jackson,SN 04,Ryana Parks-Shaw,250,30
Jackson,SN 17,Ryana Parks-Shaw,282,30
Jackson,ABSENTEE,Ryana Parks-Shaw,793,30
Jackson,B8 04,Ryana Parks-Shaw,349,30
Jackson,B8 05,Brad Eichstadt,21,30
Jackson,B8 06,Brad Eichstadt,14,30
Jackson,B8 07,Brad Eichstadt,33,30
Jackson,B8 08,Brad Eichstadt,6,30
Jackson,PR 01,Brad Eichstadt,0,30
Jackson,PR 26,Brad Eichstadt,16,30
Jackson,PR 27,Brad Eichstadt,24,30
Jackson,PR 28,Brad Eichstadt,29,30
Jackson,PR 29,Brad Eichstadt,14,30
Jackson,"PR 30, 31",Brad Eichstadt,51,30
Jackson,PR 32,Brad Eichstadt,27,30
Jackson,PR 33,Brad Eichstadt,24,30
Jackson,PR 37,Brad Eichstadt,49,30
Jackson,PR 38,Brad Eichstadt,20,30
Jackson,PR 62,Brad Eichstadt,1,30
Jackson,SN 01,Brad Eichstadt,7,30
Jackson,SN 02,Brad Eichstadt,3,30
Jackson,SN 04,Brad Eichstadt,32,30
Jackson,SN 17,Brad Eichstadt,43,30
Jackson,ABSENTEE,Brad Eichstadt,38,30
Jackson,B8 04,Brad Eichstadt,25,30
Jackson,PR 51,Dan Stacy,324,31
Jackson,PR 52,Dan Stacy,324,31
Jackson,"PR 53, 54",Dan Stacy,544,31
Jackson,"SN 03, 19",Dan Stacy,421,31
Jackson,"SN 15, 23",Dan Stacy,786,31
Jackson,SN 18,Dan Stacy,495,31
Jackson,SN 20,Dan Stacy,377,31
Jackson,SN 21,Dan Stacy,544,31
Jackson,"SN 22, 24",Dan Stacy,637,31
Jackson,SN 25,Dan Stacy,171,31
Jackson,SN 26,Dan Stacy,401,31
Jackson,SN 27,Dan Stacy,597,31
Jackson,SN 28,Dan Stacy,430,31
Jackson,SN 29,Dan Stacy,434,31
Jackson,SN 30,Dan Stacy,534,31
Jackson,SN 31,Dan Stacy,603,31
Jackson,"SN 34, 35, 36",Dan Stacy,233,31
Jackson,ABSENTEE,Dan Stacy,501,31
Jackson,PR 51,Travis Hagewood,232,31
Jackson,PR 52,Travis Hagewood,205,31
Jackson,"PR 53, 54",Travis Hagewood,293,31
Jackson,"SN 03, 19",Travis Hagewood,345,31
Jackson,"SN 15, 23",Travis Hagewood,694,31
Jackson,SN 18,Travis Hagewood,429,31
Jackson,SN 20,Travis Hagewood,372,31
Jackson,SN 21,Travis Hagewood,502,31
